user_id,avg_days_between_orders,gap_trend,reorder_rate,order_count,days_since_last_order,annual_value_est,revenue_at_risk_90d,churned,top_department
12707,16.73,-18.67,0.28,12,13.0,2400.27,47.28,0,dairy eggs
12709,7.85,5.67,0.81,42,5.0,5112.27,242.61,0,produce
12710,8.4,-0.67,0.39,6,9.0,4779.76,148.46,0,snacks
12711,6.88,-1.0,0.86,53,8.0,5831.84,256.08,0,produce
12712,23.78,4.0,0.68,10,30.0,1688.55,10.75,1,produce
12714,11.75,9.0,0.64,13,10.0,3417.02,26.28,0,beverages
12715,9.96,8.33,0.35,24,28.0,4032.53,71.03,0,frozen
12716,21.0,1.33,0.39,9,19.0,1911.9,35.73,0,dairy eggs
12717,11.47,-2.0,0.7,16,27.0,3501.45,26.86,0,dairy eggs
12718,13.88,3.33,0.28,9,30.0,2893.69,23.38,1,produce
12719,2.0,-0.33,0.4,12,2.0,20075.0,365.0,0,alcohol
12720,7.35,-5.67,0.18,18,2.0,5460.4,116.52,0,produce
12721,17.3,3.67,0.48,11,0.0,2320.81,15.82,0,pantry
12722,21.4,-8.0,0.45,6,21.0,1876.17,20.61,0,dairy eggs
12723,21.5,0.0,0.36,5,6.0,1867.44,37.35,0,produce
12724,19.11,4.33,0.26,10,14.0,2100.87,34.86,0,produce
12725,12.82,6.67,0.39,12,30.0,3132.27,62.29,1,produce
12726,8.36,-4.0,0.78,43,11.0,4804.27,168.61,0,dairy eggs
12727,15.89,5.67,0.62,10,7.0,2526.92,125.77,0,dairy eggs
12728,26.25,5.0,0.72,9,30.0,1529.52,117.42,1,pantry
12729,16.77,4.33,0.5,14,16.0,2394.27,66.08,0,produce
12730,21.83,-14.67,0.24,7,30.0,1838.93,39.41,1,dairy eggs
12731,7.0,0.33,0.81,9,6.0,5735.71,212.92,0,dairy eggs
12732,11.67,6.67,0.31,7,15.0,3441.43,72.63,0,dairy eggs
12734,15.95,12.33,0.34,22,11.0,2516.87,45.5,0,produce
12735,10.26,-12.33,0.56,35,5.0,3911.46,71.37,0,produce
12736,14.6,-5.33,0.25,6,20.0,2750.0,75.0,0,produce
12737,14.0,0.0,0.47,5,9.0,2867.86,80.82,0,frozen
12738,20.5,0.0,0.43,5,30.0,1958.54,32.94,1,produce
12739,12.55,2.0,0.77,30,2.0,3198.76,92.81,0,dairy eggs
12740,15.11,0.67,0.53,20,21.0,2658.01,102.39,0,dairy eggs
12741,18.38,3.67,0.42,17,30.0,2185.03,9.64,1,beverages
12742,17.3,-5.33,0.39,11,25.0,2320.81,36.92,0,dairy eggs
12743,20.79,-2.33,0.26,15,8.0,1931.62,29.85,0,beverages
12744,12.5,5.67,0.52,9,23.0,3212.0,45.42,0,beverages
12745,19.5,0.0,0.15,5,30.0,2058.97,56.15,1,produce
12747,8.08,4.0,0.68,13,30.0,4967.01,191.04,1,produce
12748,9.62,-14.33,0.28,22,7.0,4174.01,70.72,0,produce
12749,20.08,-7.33,0.66,13,23.0,1999.17,59.07,0,dairy eggs
12750,11.42,-5.33,0.26,13,30.0,3516.79,32.59,1,produce
12752,10.45,-2.0,0.59,34,7.0,3840.43,126.3,0,produce
12753,6.65,-3.67,0.76,35,4.0,6040.27,267.89,0,babies
12755,10.12,-3.33,0.53,35,8.0,3968.31,155.12,0,produce
12757,11.67,5.67,0.4,10,4.0,3441.43,44.58,0,snacks
12758,15.09,4.33,0.53,12,12.0,2660.54,61.47,0,produce
12759,7.45,6.33,0.8,50,8.0,5390.0,137.45,0,dairy eggs
12760,15.8,-2.33,0.15,6,30.0,2541.14,50.05,1,frozen
12761,9.17,4.0,0.6,19,8.0,4380.0,46.63,0,frozen
12764,18.29,-11.0,0.4,8,7.0,2195.7,100.43,0,frozen
12765,25.7,-7.0,0.55,11,30.0,1562.26,26.47,1,frozen
12766,18.25,0.0,0.5,5,3.0,2200.0,10.0,0,beverages
12767,16.33,2.67,0.38,16,26.0,2458.16,42.6,0,dairy eggs
12768,11.32,-3.0,0.69,29,30.0,3546.37,78.65,1,produce
12770,20.71,-15.0,0.44,8,30.0,1938.28,55.06,1,produce
12771,17.4,-4.33,0.59,6,3.0,2307.47,35.84,0,beverages
12772,3.25,-2.33,0.74,100,5.0,12344.25,280.83,0,household
12773,24.2,0.0,0.41,6,30.0,1659.09,49.02,1,deli
12775,15.75,11.67,0.6,9,14.0,2549.21,53.43,0,dry goods pasta
12776,24.11,1.0,0.47,10,16.0,1665.21,27.63,0,produce
12777,28.2,0.0,0.34,6,30.0,1423.76,81.43,1,produce
12778,11.92,3.0,0.32,13,16.0,3369.23,121.34,0,snacks
12779,18.33,-1.33,0.41,7,12.0,2190.0,39.82,0,produce
12780,21.12,16.67,0.49,9,25.0,1900.59,30.24,0,produce
12781,13.42,7.67,0.61,27,12.0,2991.12,96.93,0,produce
12782,8.17,8.0,0.75,43,10.0,4916.33,102.38,0,produce
12783,16.08,-16.0,0.7,14,5.0,2497.37,17.84,0,dairy eggs
12784,11.05,12.0,0.33,21,11.0,3633.48,34.21,0,produce
12785,11.14,1.0,0.81,30,29.0,3604.8,79.74,0,dairy eggs
12786,14.44,-4.67,0.75,17,14.0,2780.95,16.36,0,produce
12787,16.92,-6.0,0.28,13,6.0,2373.4,39.83,0,produce
12788,16.68,-3.33,0.4,20,22.0,2406.47,44.3,0,produce
12789,19.71,5.67,0.52,15,14.0,2036.59,99.05,0,produce
12790,13.12,2.33,0.47,17,9.0,3059.05,83.43,0,produce
12791,18.5,0.0,0.18,5,30.0,2170.27,16.77,1,dairy eggs
12792,9.56,7.67,0.53,17,14.0,4198.69,104.41,0,produce
12793,15.8,2.33,0.23,11,14.0,2541.14,45.68,0,dairy eggs
12794,23.25,-6.0,0.44,9,30.0,1726.88,58.0,1,frozen
12797,13.6,-6.33,0.29,6,5.0,2952.21,91.7,0,frozen
12800,6.75,2.0,0.56,17,5.0,5948.15,116.1,0,dairy eggs
12801,7.76,2.67,0.89,46,10.0,5176.93,249.13,0,dairy eggs
12802,6.2,1.67,0.36,11,7.0,6475.81,199.36,0,produce
12803,14.7,9.67,0.48,21,30.0,2731.29,67.1,1,dairy eggs
12804,12.59,-6.0,0.73,28,13.0,3188.38,67.03,0,pets
12806,22.5,0.0,0.15,5,22.0,1784.44,49.48,0,produce
12807,11.32,0.67,0.34,20,23.0,3548.14,34.67,0,dairy eggs
12808,12.25,12.33,0.27,9,30.0,3277.55,90.22,1,produce
12809,14.2,-8.67,0.29,6,12.0,2827.46,40.7,0,frozen
12810,18.3,0.0,0.55,11,30.0,2193.99,47.14,1,produce
12811,22.57,4.0,0.61,8,28.0,1778.8,9.1,0,alcohol
12812,25.88,-0.33,0.36,9,30.0,1551.69,4.31,1,produce
12813,14.0,0.0,0.69,5,16.0,2867.86,117.32,0,frozen
12815,22.4,9.33,0.33,6,30.0,1792.41,34.63,1,beverages
12816,27.29,-6.33,0.56,8,30.0,1471.47,27.59,1,household
12817,8.17,-2.67,0.19,7,30.0,4916.33,127.7,1,beverages
12818,15.71,-7.33,0.5,8,16.0,2555.0,58.07,0,dairy eggs
12819,16.85,-4.33,0.79,14,12.0,2383.33,84.73,0,snacks
12820,12.0,0.0,0.48,5,6.0,3345.83,31.94,0,dairy eggs
12821,9.75,-11.33,0.4,9,10.0,4117.95,70.71,0,produce
12822,25.83,8.33,0.24,7,30.0,1554.19,53.99,1,dairy eggs
12823,25.5,-1.67,0.58,7,14.0,1574.51,71.06,0,beverages
12824,3.48,-1.67,0.81,59,1.0,11528.22,210.05,0,beverages
12825,5.07,-2.67,0.7,58,1.0,7918.86,78.2,0,dairy eggs
12826,24.2,11.0,0.47,11,5.0,1659.09,10.28,0,beverages
12827,13.6,8.33,0.15,6,24.0,2952.21,14.54,0,beverages
12829,12.12,-15.0,0.46,27,10.0,3313.97,53.56,0,beverages
12830,7.28,-3.67,0.51,48,15.0,5517.69,107.11,0,dairy eggs
12831,10.71,6.33,0.79,32,7.0,3748.95,127.01,0,produce
12832,19.38,7.0,0.48,9,30.0,2072.26,47.62,1,produce
12833,9.21,6.67,0.41,35,22.0,4361.34,183.23,0,beverages
12834,12.56,3.33,0.52,28,8.0,3197.79,62.81,0,dairy eggs
12835,14.38,5.0,0.25,9,9.0,2793.04,42.32,0,frozen
12836,6.54,1.0,0.46,53,4.0,6140.59,61.35,0,produce
12839,18.75,8.0,0.35,9,12.0,2141.33,27.58,0,produce
12840,12.87,-9.33,0.41,24,28.0,3119.76,25.7,0,beverages
12841,21.25,0.0,0.22,5,17.0,1889.41,23.19,0,produce
12843,9.2,-2.67,0.47,6,14.0,4364.13,102.49,0,deli
12844,8.67,1.33,0.58,7,11.0,4632.69,39.11,0,dairy eggs
12845,16.0,-7.0,0.5,22,23.0,2509.38,82.44,0,beverages
12847,18.6,6.67,0.11,6,30.0,2158.6,31.07,1,dairy eggs
12849,5.16,1.33,0.71,71,6.0,7785.32,330.95,0,produce
12851,28.0,-0.33,0.44,7,30.0,1433.93,77.75,1,household
12852,15.0,4.33,0.56,9,14.0,2676.67,77.06,0,deli
12853,4.75,-18.0,0.81,70,3.0,8446.19,298.08,0,produce
12855,14.88,-2.67,0.64,17,30.0,2699.16,99.96,1,bakery
12856,6.44,11.33,0.77,53,5.0,6232.24,196.16,0,dairy eggs
12857,10.4,-8.0,0.34,11,8.0,3860.58,98.11,0,produce
12858,14.8,-12.67,0.53,11,7.0,2712.84,66.14,0,produce
12859,9.62,3.67,0.51,14,3.0,4175.6,39.99,0,dairy eggs
12860,5.13,-1.0,0.87,70,8.0,7825.85,146.61,0,produce
12861,9.21,4.33,0.52,15,30.0,4357.36,101.67,1,produce
12862,15.55,-18.33,0.49,12,14.0,2582.75,75.33,0,beverages
12863,7.21,-0.33,0.73,34,7.0,5567.02,34.98,0,produce
12864,28.0,0.0,0.08,6,30.0,1433.93,52.14,1,dairy eggs
12865,9.06,-3.33,0.64,33,5.0,4430.34,75.36,0,beverages
12866,21.33,-2.67,0.55,13,8.0,1882.03,14.48,0,alcohol
12867,4.0,2.33,0.55,26,1.0,10037.5,131.61,0,dairy eggs
12868,20.0,-9.0,0.49,12,11.0,2007.5,51.71,0,produce
12869,18.07,15.67,0.5,15,30.0,2221.74,83.48,1,produce
12870,13.78,-17.67,0.63,19,9.0,2914.11,91.68,0,produce
12871,11.95,-13.33,0.53,22,7.0,3359.16,52.05,0,produce
12873,10.82,-6.33,0.52,23,10.0,3711.34,299.62,0,dairy eggs
12874,14.57,-10.67,0.61,8,8.0,2755.39,86.89,0,produce
12875,8.49,0.0,0.84,44,9.0,4730.0,30.78,0,dairy eggs
12877,17.92,3.33,0.52,13,30.0,2240.93,55.63,1,produce
12878,17.0,14.0,0.32,9,9.0,2361.76,34.0,0,produce
12879,8.74,-10.33,0.55,35,10.0,4596.3,65.06,0,dairy eggs
12881,13.81,6.33,0.37,22,10.0,2907.41,57.07,0,produce
12882,24.0,0.0,0.31,5,30.0,1672.92,46.39,1,produce
12883,17.5,0.0,0.38,5,15.0,2294.29,13.56,0,pantry
12884,5.8,3.33,0.72,57,8.0,6918.15,185.09,0,snacks
12885,12.88,-8.0,0.24,9,2.0,3118.45,74.81,0,produce
12886,3.44,-4.0,0.82,100,2.0,11656.45,235.25,0,dairy eggs
12887,19.13,4.0,0.42,16,11.0,2098.43,41.73,0,beverages
12889,8.86,0.0,0.63,38,2.0,4529.12,86.95,0,dairy eggs
12890,11.11,-2.33,0.68,19,22.0,3613.5,209.2,0,dairy eggs
12892,13.47,10.67,0.46,20,13.0,2979.88,23.36,0,produce
12893,4.44,2.33,0.35,10,14.0,9033.75,176.57,0,produce
12894,26.25,0.0,0.25,5,30.0,1529.52,42.41,1,produce
12895,14.09,7.0,0.48,12,30.0,2849.35,88.5,1,dairy eggs
12896,17.17,-0.67,0.24,7,30.0,2338.83,53.91,1,produce
12897,16.14,-3.67,0.33,8,22.0,2487.17,71.36,0,produce
12898,21.36,-0.67,0.79,12,16.0,1879.36,10.32,0,beverages
12899,4.3,-3.0,0.92,85,6.0,9342.38,281.77,0,produce
12900,17.94,2.33,0.51,18,6.0,2237.87,49.73,0,produce
12901,7.0,0.0,0.2,5,10.0,5735.71,127.75,0,produce
12902,11.5,5.67,0.27,7,30.0,3491.3,55.54,1,produce
12903,15.73,6.67,0.54,16,30.0,2551.91,87.0,1,produce
12904,10.65,18.33,0.7,21,4.0,3769.95,27.34,0,dairy eggs
12905,13.06,6.0,0.6,18,13.0,3074.55,35.33,0,beverages
12906,6.39,-2.67,0.74,57,7.0,6280.45,214.61,0,snacks
12908,18.09,-4.67,0.38,12,10.0,2219.35,25.64,0,produce
12909,11.75,-3.67,0.51,13,21.0,3417.02,74.67,0,produce
12911,13.73,-5.33,0.34,23,21.0,2924.83,12.72,0,alcohol
12912,11.53,-2.33,0.63,16,17.0,3481.21,91.98,0,dairy eggs
12913,9.06,-10.33,0.65,19,4.0,4433.74,103.42,0,produce
12914,18.25,0.0,0.0,5,24.0,2200.0,30.0,0,household
12915,12.75,5.0,0.32,9,4.0,3149.02,44.53,0,produce
12916,13.56,-13.33,0.35,26,7.0,2960.91,26.4,0,dairy eggs
12917,15.75,-19.33,0.5,9,30.0,2549.21,18.02,1,dairy eggs
12918,15.0,-9.67,0.5,18,8.0,2676.67,35.49,0,bakery
12919,8.46,-2.0,0.62,40,7.0,4745.0,33.97,0,produce
12920,26.0,-6.67,0.23,6,30.0,1544.23,18.13,1,pantry
12921,24.0,0.0,0.39,5,30.0,1672.92,28.9,1,produce
12922,7.15,-9.67,0.73,28,4.0,5616.84,158.66,0,produce
12923,14.2,3.33,0.26,6,11.0,2827.46,74.97,0,frozen
12924,6.86,-2.67,0.73,52,5.0,5850.43,116.6,0,produce
12925,14.08,0.67,0.75,25,9.0,2850.89,17.62,0,beverages
12927,18.4,-9.67,0.33,6,1.0,2182.07,65.3,0,produce
12928,11.56,-2.33,0.36,10,7.0,3474.52,139.77,0,produce
12929,19.18,-5.67,0.25,12,17.0,2093.13,60.65,0,dairy eggs
12930,7.93,13.33,0.55,31,23.0,5060.92,59.37,0,alcohol
12931,24.5,-6.0,0.08,7,15.0,1638.78,20.22,0,beverages
12932,24.75,0.0,0.25,5,30.0,1622.22,5.9,1,produce
12934,12.2,-3.0,0.6,11,5.0,3290.98,47.6,0,dairy eggs
12935,17.17,9.33,0.45,7,30.0,2338.83,28.86,1,produce
12936,6.03,-1.0,0.74,31,2.0,6654.7,301.51,0,dairy eggs
12937,18.56,-2.33,0.5,10,13.0,2163.77,16.72,0,produce
12938,17.27,-4.67,0.45,12,13.0,2324.47,80.56,0,produce
12939,8.17,-0.33,0.4,7,18.0,4916.33,148.45,0,produce
12940,7.68,2.67,0.68,38,14.0,5230.81,51.93,0,beverages
12941,16.29,5.67,0.52,8,7.0,2465.35,14.71,0,produce
12942,3.32,-0.67,0.78,100,7.0,12081.61,270.19,0,produce
12943,4.33,-3.0,0.67,55,8.0,9265.38,169.61,0,dairy eggs
12944,12.6,-0.67,0.72,26,17.0,3186.51,152.08,0,produce
12946,18.44,0.33,0.63,19,27.0,2176.81,69.0,0,produce
12947,19.29,11.33,0.52,8,13.0,2081.85,18.33,0,produce
12948,12.42,-16.33,0.28,13,30.0,3233.56,49.75,1,produce
12950,25.33,6.0,0.31,7,30.0,1584.87,46.83,1,produce
12952,28.2,-2.33,0.43,6,30.0,1423.76,12.4,1,breakfast
12953,8.44,0.33,0.82,28,11.0,4754.61,99.18,0,beverages
12954,11.39,2.0,0.84,29,13.0,3524.14,29.28,0,beverages
12955,24.71,5.67,0.58,8,26.0,1624.57,35.54,0,produce
12956,12.8,-2.67,0.6,6,21.0,3136.72,212.68,0,snacks
12957,8.09,-1.67,0.62,45,10.0,4962.36,187.22,0,dairy eggs
12958,15.8,17.33,0.48,11,30.0,2541.14,63.0,1,dairy eggs
12959,15.36,-11.33,0.55,12,6.0,2613.31,130.67,0,produce
12960,9.14,0.67,0.8,23,7.0,4394.53,179.78,0,deli
12961,12.0,-5.0,0.6,16,7.0,3345.83,89.35,0,dairy eggs
12962,4.53,5.0,0.49,16,9.0,8856.62,353.51,0,produce
12963,9.77,-14.0,0.34,14,4.0,4109.84,71.39,0,produce
12964,21.0,-8.0,0.17,6,9.0,1911.9,21.0,0,produce
12965,13.48,4.67,0.73,28,9.0,2978.16,125.46,0,produce
12966,6.74,1.67,0.45,24,5.0,5957.74,209.88,0,dairy eggs
12967,13.0,1.0,0.42,10,30.0,3088.46,64.58,1,dairy eggs
12968,16.92,-6.33,0.71,14,11.0,2372.5,62.01,0,produce
12969,16.17,-0.67,0.21,7,10.0,2483.51,38.7,0,produce
12971,4.45,1.0,0.29,12,2.0,9013.27,184.36,0,dairy eggs
12973,17.92,-9.0,0.48,13,9.0,2240.93,118.31,0,produce
12974,22.6,-9.0,0.11,6,30.0,1776.55,18.17,1,produce
12975,17.25,0.0,0.22,5,18.0,2327.54,73.0,0,dairy eggs
12976,6.05,3.0,0.72,61,7.0,6636.36,80.61,0,household
12977,13.86,7.0,0.55,8,30.0,2897.42,53.5,1,produce
12978,6.76,-6.0,0.52,55,1.0,5940.0,87.63,0,dairy eggs
12979,25.5,0.0,0.09,7,14.0,1574.51,32.72,0,snacks
12980,17.64,-18.33,0.27,12,2.0,2276.55,44.41,0,produce
12981,6.64,1.33,0.55,12,7.0,6050.0,244.06,0,produce
12982,20.8,-15.0,0.48,11,10.0,1930.29,56.23,0,dairy eggs
12983,22.12,10.0,0.54,9,30.0,1814.69,47.66,1,produce
12984,22.0,0.0,0.19,5,22.0,1825.0,34.84,0,beverages
12985,30.0,0.0,0.55,6,30.0,1338.33,20.28,1,other
12987,16.5,-12.33,0.52,15,20.0,2433.33,71.89,0,produce
12988,11.2,-1.0,0.64,6,23.0,3584.82,82.83,0,frozen
12989,9.86,3.0,0.52,8,6.0,4073.19,180.52,0,dairy eggs
12990,16.5,4.0,0.62,9,30.0,2433.33,7.99,1,dairy eggs
12991,20.11,-5.33,0.4,10,30.0,1996.41,38.11,1,snacks
12992,20.88,-4.33,0.64,17,26.0,1923.35,68.65,0,produce
12993,5.42,-0.67,0.63,65,3.0,7405.19,92.95,0,produce
12994,18.0,-14.0,0.62,16,30.0,2230.56,89.03,1,snacks
12995,7.25,-2.33,0.74,45,5.0,5537.93,41.67,0,household
12996,17.4,4.33,0.33,6,30.0,2307.47,61.18,1,dairy eggs
12997,23.0,0.0,0.43,5,22.0,1745.65,29.36,0,produce
12998,10.15,20.67,0.76,28,14.0,3956.39,44.64,0,snacks
12999,17.83,8.33,0.39,7,14.0,2251.4,46.78,0,produce
13000,14.9,1.67,0.47,22,21.0,2693.77,56.21,0,produce
13001,27.5,0.0,0.33,5,30.0,1460.0,9.95,1,dairy eggs
13002,5.43,3.0,0.64,8,9.0,7396.05,29.42,0,canned goods
13005,22.89,-3.67,0.44,10,30.0,1754.13,36.28,1,dairy eggs
13007,6.69,-3.0,0.49,40,8.0,5999.43,86.92,0,dairy eggs
13009,17.38,0.33,0.65,17,30.0,2310.79,107.2,1,frozen
13010,5.83,-3.33,0.66,37,2.0,6882.86,205.89,0,dairy eggs
13011,23.5,-11.0,0.32,9,30.0,1708.51,22.87,1,canned goods
13012,17.0,-4.0,0.38,6,19.0,2361.76,49.2,0,bakery
13013,21.0,3.67,0.29,8,28.0,1911.9,18.47,0,beverages
13014,15.45,-2.0,0.52,21,8.0,2598.71,45.0,0,dairy eggs
13015,7.0,-4.67,0.38,6,8.0,5735.71,406.28,0,dairy eggs
13016,12.58,-2.0,0.59,27,18.0,3192.35,61.0,0,dairy eggs
13017,17.57,4.33,0.28,8,30.0,2284.96,84.39,1,produce
13018,10.19,-2.0,0.37,28,30.0,3942.0,69.43,1,produce
13019,17.33,4.33,0.14,13,1.0,2316.35,43.33,0,produce
13020,22.0,-11.33,0.27,7,16.0,1825.0,69.33,0,produce
13021,20.0,16.67,0.34,8,30.0,2007.5,31.94,1,beverages
13022,19.7,-4.0,0.69,11,21.0,2038.07,59.79,0,produce
13024,12.31,-6.33,0.66,30,7.0,3261.48,139.6,0,frozen
13026,16.75,5.33,0.16,9,0.0,2397.01,62.35,0,pantry
13028,8.15,-3.33,0.45,41,7.0,4926.38,81.11,0,produce
13029,6.0,4.67,0.49,8,8.0,6691.67,96.95,0,alcohol
13030,17.88,2.0,0.49,9,30.0,2246.15,50.48,1,produce
13031,13.0,-3.33,0.14,6,21.0,3088.46,67.85,0,pantry
13032,16.57,-3.0,0.49,15,19.0,2422.84,30.1,0,produce
13033,20.0,0.0,0.12,5,20.0,2007.5,22.81,0,dairy eggs
13035,5.57,-2.67,0.83,66,4.0,7209.25,252.22,0,produce
13036,14.0,2.0,0.37,12,30.0,2867.86,42.91,1,snacks
13037,9.13,3.33,0.74,40,5.0,4398.46,81.22,0,produce
13038,20.0,10.67,0.21,10,19.0,2007.5,36.5,0,frozen
13039,12.17,0.33,0.75,7,13.0,3300.0,17.14,0,snacks
13041,9.06,1.0,0.66,35,14.0,4432.14,117.42,0,bakery
13043,21.88,-13.33,0.35,9,20.0,1835.43,61.18,0,produce
13044,10.17,-7.67,0.1,13,6.0,3949.18,62.83,0,pantry
13045,14.8,-9.33,0.19,6,10.0,2712.84,70.9,0,produce
13047,9.71,-1.0,0.56,8,19.0,4133.09,39.92,0,frozen
13048,6.17,0.67,0.64,19,27.0,6510.81,98.91,0,dairy eggs
13049,8.23,-7.33,0.75,14,7.0,4878.04,109.28,0,produce
13050,7.2,3.67,0.77,46,15.0,5576.39,350.18,0,dairy eggs
13051,8.74,11.67,0.56,28,4.0,4593.43,99.55,0,produce
13052,22.25,0.0,0.18,5,30.0,1804.49,27.89,1,produce
13053,7.23,-3.67,0.78,44,3.0,5551.29,25.23,0,produce
13054,9.97,-15.33,0.57,31,30.0,4028.43,76.2,1,dairy eggs
13055,7.38,1.33,0.46,43,23.0,5439.68,65.55,0,produce
13056,22.2,0.0,0.17,6,8.0,1808.56,45.21,0,snacks
13057,12.4,-7.33,0.45,11,2.0,3237.9,86.97,0,dairy eggs
13059,15.36,-2.67,0.68,23,7.0,2613.31,91.16,0,household
13060,10.5,0.0,0.18,5,5.0,3823.81,104.29,0,frozen
13061,13.7,-5.0,0.52,11,8.0,2930.66,52.68,0,produce
13062,4.47,4.0,0.78,41,6.0,8972.07,69.13,0,snacks
13063,21.88,-3.0,0.35,9,6.0,1835.43,45.42,0,dairy eggs
13064,9.92,-2.33,0.75,13,7.0,4048.74,163.51,0,snacks
13065,12.45,-9.33,0.22,12,30.0,3223.72,44.57,1,beverages
13066,24.6,0.0,0.28,6,3.0,1632.11,64.91,0,produce
13067,16.0,0.0,0.36,5,15.0,2509.38,37.64,0,frozen
13068,8.67,9.33,0.74,40,2.0,4632.69,50.01,0,alcohol
13069,5.5,1.33,0.2,7,9.0,7300.0,132.73,0,produce
13070,17.71,1.33,0.43,15,14.0,2266.53,53.92,0,meat seafood
13071,18.0,15.67,0.23,11,22.0,2230.56,42.4,0,beverages
13072,11.57,-7.0,0.7,31,14.0,3471.18,91.61,0,beverages
13073,27.8,-3.67,0.23,6,30.0,1444.24,7.11,1,beverages
13074,10.5,0.0,0.26,5,7.0,3823.81,53.88,0,beverages
13076,9.05,-4.0,0.48,20,9.0,4435.17,69.05,0,beverages
13077,19.33,-2.33,0.34,10,10.0,2076.72,62.77,0,produce
13078,15.6,0.0,0.21,6,4.0,2573.72,23.4,0,snacks
13079,20.25,0.0,0.42,5,30.0,1982.72,96.43,1,produce
13080,18.83,5.67,0.38,7,30.0,2131.86,9.0,1,snacks
13081,14.4,-10.67,0.38,11,11.0,2788.19,91.6,0,produce
13082,5.06,-3.33,0.61,19,3.0,7941.76,263.14,0,beverages
13083,14.1,-2.33,0.64,11,6.0,2847.52,44.71,0,dairy eggs
13084,9.06,4.67,0.63,19,8.0,4433.74,312.91,0,dairy eggs
13085,11.86,-2.0,0.56,15,10.0,3386.14,92.86,0,produce
13087,9.71,0.67,0.56,15,5.0,4133.09,142.78,0,dairy eggs
13088,25.0,-2.67,0.44,9,30.0,1606.0,44.61,1,produce
13089,15.94,5.33,0.53,18,5.0,2518.63,45.79,0,snacks
13090,13.7,-18.0,0.45,11,5.0,2930.66,84.17,0,produce
13092,2.93,-1.0,0.94,62,4.0,13682.4,93.29,0,produce
13093,11.25,0.0,0.23,5,1.0,3568.89,149.24,0,dairy eggs
13094,8.81,2.33,0.62,17,30.0,4556.03,33.5,1,beverages
13095,20.64,-8.33,0.54,12,30.0,1945.59,35.74,1,bakery
13096,9.83,3.33,0.72,24,30.0,4086.06,138.14,1,produce
13097,5.24,-2.0,0.84,56,1.0,7667.53,187.33,0,produce
13098,6.29,-0.33,0.54,8,7.0,6387.5,150.61,0,produce
13099,27.0,-4.0,0.51,10,23.0,1487.04,72.66,0,produce
13101,22.4,-8.33,0.37,6,25.0,1792.41,78.08,0,produce
13103,2.88,2.33,0.52,9,1.0,13965.22,225.7,0,beverages
13104,16.0,-6.67,0.22,6,7.0,2509.38,57.03,0,dairy eggs
13105,13.35,4.0,0.64,27,11.0,3008.36,53.18,0,household
13106,11.07,1.67,0.36,15,4.0,3626.45,115.94,0,snacks
13107,4.0,-1.0,0.87,92,1.0,10037.5,412.36,0,produce
13109,24.75,0.0,0.14,5,30.0,1622.22,21.38,1,produce
13110,26.8,0.0,0.0,6,16.0,1498.13,9.08,0,dairy eggs
13111,12.75,2.0,0.63,9,18.0,3149.02,120.87,0,produce
13112,8.22,-11.67,0.59,42,6.0,4884.72,109.43,0,produce
13113,16.69,8.0,0.81,14,12.0,2405.3,95.67,0,frozen
13114,17.75,0.0,0.2,5,7.0,2261.97,25.7,0,dairy eggs
13115,22.0,-5.67,0.58,6,28.0,1825.0,16.59,0,produce
13116,22.67,7.33,0.22,7,8.0,1771.32,41.41,0,produce
13117,17.0,0.67,0.81,19,14.0,2361.76,22.04,0,frozen
13118,23.33,4.33,0.24,10,11.0,1720.71,22.68,0,produce
13119,10.82,-6.33,0.68,18,9.0,3709.51,116.62,0,dairy eggs
13120,11.23,-2.33,0.73,27,4.0,3575.0,133.01,0,dairy eggs
13121,17.83,-0.33,0.5,7,30.0,2251.4,5.85,1,household
13122,22.5,2.0,0.29,7,15.0,1784.44,45.19,0,dairy eggs
13123,7.55,-6.67,0.32,12,20.0,5321.08,98.76,0,produce
13124,10.06,-8.67,0.82,17,8.0,3990.06,64.01,0,snacks
13125,14.6,4.33,0.26,6,11.0,2750.0,81.25,0,produce
13126,30.0,0.0,0.07,6,30.0,1338.33,38.02,1,produce
13127,4.27,3.33,0.23,23,9.0,9396.81,109.57,0,produce
13128,23.8,3.0,0.45,6,8.0,1686.97,18.53,0,snacks
13129,10.4,10.33,0.44,21,6.0,3860.58,68.94,0,produce
13130,4.32,0.33,0.28,42,22.0,9300.28,165.07,0,pantry
13131,4.14,-4.33,0.75,88,4.0,9702.92,400.95,0,beverages
13132,16.75,0.0,0.15,5,3.0,2397.01,14.16,0,alcohol
13133,22.33,-7.67,0.42,7,21.0,1797.76,32.1,0,dairy eggs
13134,11.0,0.0,0.37,5,19.0,3650.0,99.55,0,alcohol
13135,28.0,0.0,0.1,6,30.0,1433.93,46.71,1,dairy eggs
13136,27.8,1.0,0.27,6,30.0,1444.24,33.92,1,produce
13137,20.71,-9.0,0.36,8,10.0,1938.28,50.11,0,beverages
13138,14.83,-4.0,0.32,7,5.0,2706.74,38.67,0,dairy eggs
13139,15.5,0.0,0.24,5,30.0,2590.32,101.26,1,beverages
13141,8.62,4.67,0.82,43,8.0,4658.29,83.47,0,frozen
13142,15.6,-6.33,0.28,16,14.0,2573.72,32.9,0,household
13143,19.89,-1.0,0.26,10,30.0,2018.72,32.12,1,dairy eggs
13144,15.32,-3.67,0.43,20,8.0,2621.48,50.34,0,produce
