user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
60792,30.0,4,40,1,1,1,111,Lost
60793,19.0,31,539,2,4,4,244,At Risk
60794,13.0,6,32,3,2,1,321,Loyal
60795,30.0,4,18,1,1,1,111,Lost
60796,4.0,14,282,4,3,4,434,Champions
60797,23.0,11,142,2,3,3,233,At Risk
60798,13.0,18,364,3,3,4,334,Champions
60799,12.0,4,112,3,1,3,313,Lost
60800,5.0,50,1374,4,4,4,444,Champions
60801,30.0,9,67,1,2,2,122,Lost
60802,14.0,5,26,3,1,1,311,Lost
60803,18.0,18,155,2,3,3,233,At Risk
60804,2.0,3,11,4,1,1,411,Lost
60805,21.0,9,133,2,2,3,223,Lost
60806,28.0,32,330,2,4,4,244,At Risk
60807,5.0,96,415,4,4,4,444,Champions
60808,14.0,8,38,3,2,1,321,Loyal
60809,7.0,12,87,3,3,2,332,Loyal
60810,4.0,37,480,4,4,4,444,Champions
60811,6.0,4,12,4,1,1,411,Lost
60812,9.0,16,19,3,3,1,331,Loyal
60813,3.0,16,254,4,3,4,434,Champions
60814,30.0,5,29,1,1,1,111,Lost
60815,23.0,11,108,2,3,3,233,At Risk
60816,7.0,50,971,3,4,4,344,Champions
60817,9.0,10,103,3,2,3,323,Loyal
60818,3.0,26,229,4,4,4,444,Champions
60819,30.0,4,46,1,1,2,112,Lost
60820,30.0,9,164,1,2,3,123,Lost
60821,30.0,30,465,1,4,4,144,At Risk
60822,7.0,40,101,3,4,3,343,Champions
60823,30.0,6,44,1,2,1,121,Lost
60824,30.0,6,88,1,2,2,122,Lost
60825,30.0,3,24,1,1,1,111,Lost
60826,30.0,9,286,1,2,4,124,Lost
60827,8.0,11,76,3,3,2,332,Loyal
60828,2.0,84,1062,4,4,4,444,Champions
60829,22.0,10,72,2,2,2,222,Lost
60830,30.0,5,65,1,1,2,112,Lost
60831,5.0,28,235,4,4,4,444,Champions
60832,15.0,7,46,2,2,2,222,Lost
60833,30.0,13,100,1,3,3,133,At Risk
60834,30.0,3,18,1,1,1,111,Lost
60835,30.0,6,118,1,2,3,123,Lost
60836,12.0,21,70,3,4,2,342,Loyal
60837,18.0,7,60,2,2,2,222,Lost
60838,15.0,10,115,2,2,3,223,Lost
60839,12.0,35,61,3,4,2,342,Loyal
60840,30.0,7,115,1,2,3,123,Lost
60841,30.0,6,49,1,2,2,122,Lost
60842,7.0,31,103,3,4,3,343,Champions
60843,30.0,3,46,1,1,2,112,Lost
60844,25.0,8,50,2,2,2,222,Lost
60845,8.0,9,58,3,2,2,322,Loyal
60846,12.0,12,134,3,3,3,333,Champions
60847,7.0,20,344,3,4,4,344,Champions
60848,30.0,4,11,1,1,1,111,Lost
60849,8.0,14,154,3,3,3,333,Champions
60850,30.0,6,29,1,2,1,121,Lost
60851,15.0,20,235,2,4,4,244,At Risk
60852,5.0,16,143,4,3,3,433,Champions
60853,6.0,4,40,4,1,1,411,Lost
60854,22.0,9,74,2,2,2,222,Lost
60855,2.0,7,45,4,2,2,422,Loyal
60856,22.0,4,28,2,1,1,211,Lost
60857,14.0,24,196,3,4,3,343,Champions
60858,7.0,20,251,3,4,4,344,Champions
60859,13.0,31,322,3,4,4,344,Champions
60860,6.0,6,63,4,2,2,422,Loyal
60861,30.0,6,90,1,2,2,122,Lost
60862,6.0,23,204,4,4,4,444,Champions
60863,8.0,71,538,3,4,4,344,Champions
60864,14.0,7,192,3,2,3,323,Loyal
60865,9.0,7,167,3,2,3,323,Loyal
60866,28.0,9,117,2,2,3,223,Lost
60867,30.0,4,50,1,1,2,112,Lost
60868,30.0,9,42,1,2,1,121,Lost
60869,10.0,13,73,3,3,2,332,Loyal
60870,3.0,12,69,4,3,2,432,Loyal
60871,17.0,7,60,2,2,2,222,Lost
60872,30.0,4,7,1,1,1,111,Lost
60873,30.0,31,186,1,4,3,143,At Risk
60874,20.0,8,145,2,2,3,223,Lost
60875,30.0,20,171,1,4,3,143,At Risk
60876,6.0,15,173,4,3,3,433,Champions
60877,16.0,13,60,2,3,2,232,At Risk
60878,30.0,3,64,1,1,2,112,Lost
60879,25.0,14,431,2,3,4,234,At Risk
60880,30.0,4,28,1,1,1,111,Lost
60881,29.0,22,269,2,4,4,244,At Risk
60882,30.0,4,19,1,1,1,111,Lost
60883,30.0,10,31,1,2,1,121,Lost
60884,3.0,81,478,4,4,4,444,Champions
60885,30.0,6,25,1,2,1,121,Lost
60886,30.0,8,73,1,2,2,122,Lost
60887,4.0,13,89,4,3,2,432,Loyal
60888,5.0,5,72,4,1,2,412,Lost
60889,8.0,26,270,3,4,4,344,Champions
60890,30.0,4,33,1,1,1,111,Lost
60891,30.0,68,290,1,4,4,144,At Risk
60892,30.0,6,43,1,2,1,121,Lost
60893,30.0,3,34,1,1,1,111,Lost
60894,15.0,18,21,2,3,1,231,At Risk
60895,14.0,12,135,3,3,3,333,Champions
60896,14.0,32,350,3,4,4,344,Champions
60897,4.0,6,26,4,2,1,421,Loyal
60898,30.0,4,80,1,1,2,112,Lost
60899,4.0,7,28,4,2,1,421,Loyal
60900,9.0,6,62,3,2,2,322,Loyal
60901,30.0,4,57,1,1,2,112,Lost
60902,30.0,5,14,1,1,1,111,Lost
60903,17.0,5,22,2,1,1,211,Lost
60904,3.0,4,22,4,1,1,411,Lost
60905,13.0,6,27,3,2,1,321,Loyal
60906,21.0,8,48,2,2,2,222,Lost
60907,25.0,19,155,2,3,3,233,At Risk
60908,7.0,8,155,3,2,3,323,Loyal
60909,1.0,16,163,4,3,3,433,Champions
60910,29.0,8,12,2,2,1,221,Lost
60911,30.0,16,266,1,3,4,134,At Risk
60912,18.0,9,42,2,2,1,221,Lost
60913,27.0,4,80,2,1,2,212,Lost
60914,13.0,8,72,3,2,2,322,Loyal
60915,30.0,13,147,1,3,3,133,At Risk
60916,1.0,22,284,4,4,4,444,Champions
60917,30.0,12,60,1,3,2,132,At Risk
60918,30.0,19,126,1,3,3,133,At Risk
60919,30.0,10,150,1,2,3,123,Lost
60920,30.0,7,17,1,2,1,121,Lost
60921,30.0,7,18,1,2,1,121,Lost
60922,30.0,5,26,1,1,1,111,Lost
60923,30.0,10,118,1,2,3,123,Lost
60924,5.0,23,80,4,4,2,442,Loyal
60925,8.0,6,18,3,2,1,321,Loyal
60926,30.0,8,62,1,2,2,122,Lost
60927,30.0,6,24,1,2,1,121,Lost
60928,8.0,10,185,3,2,3,323,Loyal
60929,30.0,4,5,1,1,1,111,Lost
60930,30.0,5,144,1,1,3,113,Lost
60931,30.0,7,18,1,2,1,121,Lost
60932,1.0,100,724,4,4,4,444,Champions
60933,1.0,3,22,4,1,1,411,Lost
60934,11.0,16,41,3,3,1,331,Loyal
60935,1.0,24,188,4,4,3,443,Champions
60936,21.0,7,22,2,2,1,221,Lost
60937,6.0,8,79,4,2,2,422,Loyal
60938,12.0,7,70,3,2,2,322,Loyal
60939,8.0,36,922,3,4,4,344,Champions
60940,22.0,14,122,2,3,3,233,At Risk
60941,5.0,25,88,4,4,2,442,Loyal
60942,28.0,21,33,2,4,1,241,At Risk
60943,1.0,36,235,4,4,4,444,Champions
60944,22.0,9,20,2,2,1,221,Lost
60945,6.0,54,217,4,4,4,444,Champions
60946,3.0,4,18,4,1,1,411,Lost
60947,7.0,28,286,3,4,4,344,Champions
60948,3.0,19,239,4,3,4,434,Champions
60949,4.0,10,187,4,2,3,423,Loyal
60950,11.0,18,115,3,3,3,333,Champions
60951,6.0,44,808,4,4,4,444,Champions
60952,15.0,12,27,2,3,1,231,At Risk
60953,9.0,4,11,3,1,1,311,Lost
60954,18.0,31,354,2,4,4,244,At Risk
60955,7.0,35,292,3,4,4,344,Champions
60956,8.0,30,392,3,4,4,344,Champions
60957,30.0,6,55,1,2,2,122,Lost
60958,11.0,14,188,3,3,3,333,Champions
60959,18.0,5,78,2,1,2,212,Lost
60960,30.0,18,95,1,3,3,133,At Risk
60961,9.0,24,140,3,4,3,343,Champions
60962,7.0,13,129,3,3,3,333,Champions
60963,30.0,5,23,1,1,1,111,Lost
60964,21.0,9,62,2,2,2,222,Lost
60965,28.0,11,138,2,3,3,233,At Risk
60966,8.0,31,433,3,4,4,344,Champions
60967,20.0,10,78,2,2,2,222,Lost
60968,8.0,4,33,3,1,1,311,Lost
60969,5.0,39,326,4,4,4,444,Champions
60970,4.0,78,333,4,4,4,444,Champions
60971,30.0,10,106,1,2,3,123,Lost
60972,17.0,4,58,2,1,2,212,Lost
60973,10.0,10,83,3,2,2,322,Loyal
60974,23.0,9,38,2,2,1,221,Lost
60975,1.0,12,104,4,3,3,433,Champions
60976,6.0,6,76,4,2,2,422,Loyal
60977,16.0,8,118,2,2,3,223,Lost
60978,9.0,11,75,3,3,2,332,Loyal
60979,19.0,8,112,2,2,3,223,Lost
60980,6.0,5,8,4,1,1,411,Lost
60981,30.0,15,84,1,3,2,132,At Risk
60982,29.0,31,99,2,4,3,243,At Risk
60983,21.0,3,20,2,1,1,211,Lost
60984,7.0,49,528,3,4,4,344,Champions
60985,30.0,5,32,1,1,1,111,Lost
60986,3.0,20,174,4,4,3,443,Champions
60987,2.0,6,30,4,2,1,421,Loyal
60988,30.0,6,29,1,2,1,121,Lost
60989,10.0,12,133,3,3,3,333,Champions
60990,30.0,11,80,1,3,2,132,At Risk
60991,10.0,20,192,3,4,3,343,Champions
60992,19.0,7,59,2,2,2,222,Lost
60993,30.0,7,33,1,2,1,121,Lost
60994,14.0,20,492,3,4,4,344,Champions
60995,13.0,37,790,3,4,4,344,Champions
60996,8.0,8,62,3,2,2,322,Loyal
60997,30.0,6,12,1,2,1,121,Lost
60998,30.0,3,7,1,1,1,111,Lost
60999,4.0,60,517,4,4,4,444,Champions
61000,1.0,85,363,4,4,4,444,Champions
61001,30.0,4,28,1,1,1,111,Lost
61002,30.0,18,184,1,3,3,133,At Risk
61003,30.0,13,86,1,3,2,132,At Risk
61004,4.0,4,45,4,1,2,412,Lost
61005,3.0,66,836,4,4,4,444,Champions
61006,30.0,6,42,1,2,1,121,Lost
61007,30.0,6,10,1,2,1,121,Lost
61008,23.0,7,27,2,2,1,221,Lost
61009,2.0,10,72,4,2,2,422,Loyal
61010,7.0,38,313,3,4,4,344,Champions
61011,15.0,26,558,2,4,4,244,At Risk
61012,30.0,30,485,1,4,4,144,At Risk
61013,12.0,7,58,3,2,2,322,Loyal
61014,5.0,9,44,4,2,1,421,Loyal
61015,6.0,45,310,4,4,4,444,Champions
61016,17.0,5,21,2,1,1,211,Lost
61017,30.0,5,99,1,1,3,113,Lost
61018,16.0,3,26,2,1,1,211,Lost
61019,8.0,3,26,3,1,1,311,Lost
61020,9.0,6,63,3,2,2,322,Loyal
61021,7.0,9,115,3,2,3,323,Loyal
61022,16.0,6,59,2,2,2,222,Lost
61023,6.0,32,348,4,4,4,444,Champions
61024,5.0,13,49,4,3,2,432,Loyal
61025,30.0,5,58,1,1,2,112,Lost
61026,9.0,17,115,3,3,3,333,Champions
61027,2.0,13,34,4,3,1,431,Loyal
61028,28.0,4,50,2,1,2,212,Lost
61029,7.0,4,13,3,1,1,311,Lost
61030,13.0,4,47,3,1,2,312,Lost
61031,8.0,16,117,3,3,3,333,Champions
61032,30.0,4,44,1,1,1,111,Lost
61033,5.0,18,280,4,3,4,434,Champions
61034,6.0,50,544,4,4,4,444,Champions
61035,17.0,15,316,2,3,4,234,At Risk
61036,30.0,3,25,1,1,1,111,Lost
61037,30.0,4,20,1,1,1,111,Lost
61038,7.0,7,59,3,2,2,322,Loyal
61039,17.0,15,26,2,3,1,231,At Risk
61040,22.0,4,55,2,1,2,212,Lost
61041,3.0,12,132,4,3,3,433,Champions
61042,30.0,5,44,1,1,1,111,Lost
61043,9.0,26,533,3,4,4,344,Champions
61044,30.0,6,132,1,2,3,123,Lost
61045,2.0,20,164,4,4,3,443,Champions
61046,13.0,31,163,3,4,3,343,Champions
61047,30.0,6,20,1,2,1,121,Lost
61048,6.0,3,17,4,1,1,411,Lost
61049,3.0,40,1117,4,4,4,444,Champions
61050,8.0,12,190,3,3,3,333,Champions
61051,18.0,6,53,2,2,2,222,Lost
61052,30.0,7,13,1,2,1,121,Lost
61053,19.0,6,49,2,2,2,222,Lost
61054,30.0,7,122,1,2,3,123,Lost
61055,6.0,20,74,4,4,2,442,Loyal
61056,30.0,5,15,1,1,1,111,Lost
61057,16.0,9,55,2,2,2,222,Lost
61058,29.0,6,199,2,2,4,224,Lost
61059,15.0,4,83,2,1,2,212,Lost
61060,30.0,16,118,1,3,3,133,At Risk
61061,9.0,13,352,3,3,4,334,Champions
61062,30.0,9,79,1,2,2,122,Lost
61063,30.0,6,42,1,2,1,121,Lost
61064,21.0,4,50,2,1,2,212,Lost
61065,14.0,28,237,3,4,4,344,Champions
61066,29.0,5,62,2,1,2,212,Lost
61067,13.0,3,50,3,1,2,312,Lost
61068,24.0,16,244,2,3,4,234,At Risk
61069,15.0,4,48,2,1,2,212,Lost
61070,30.0,6,40,1,2,1,121,Lost
61071,3.0,16,123,4,3,3,433,Champions
61072,15.0,4,14,2,1,1,211,Lost
61073,13.0,10,103,3,2,3,323,Loyal
61074,30.0,5,23,1,1,1,111,Lost
61075,6.0,3,60,4,1,2,412,Lost
61076,30.0,4,57,1,1,2,112,Lost
61077,17.0,4,25,2,1,1,211,Lost
61078,6.0,53,445,4,4,4,444,Champions
61079,9.0,34,359,3,4,4,344,Champions
61080,0.0,15,78,4,3,2,432,Loyal
61081,30.0,5,40,1,1,1,111,Lost
61082,9.0,18,418,3,3,4,334,Champions
61083,30.0,9,71,1,2,2,122,Lost
61084,11.0,37,923,3,4,4,344,Champions
61085,0.0,34,379,4,4,4,444,Champions
61086,15.0,50,906,2,4,4,244,At Risk
61087,4.0,22,275,4,4,4,444,Champions
61088,14.0,4,53,3,1,2,312,Lost
61089,30.0,7,40,1,2,1,121,Lost
61090,14.0,21,258,3,4,4,344,Champions
61091,22.0,4,69,2,1,2,212,Lost
61092,21.0,4,21,2,1,1,211,Lost
61093,30.0,10,68,1,2,2,122,Lost
61094,6.0,4,99,4,1,3,413,Lost
61095,30.0,6,46,1,2,2,122,Lost
61096,14.0,4,20,3,1,1,311,Lost
61097,7.0,66,480,3,4,4,344,Champions
61098,19.0,13,128,2,3,3,233,At Risk
61099,11.0,6,75,3,2,2,322,Loyal
61100,29.0,4,18,2,1,1,211,Lost
61101,6.0,30,300,4,4,4,444,Champions
61102,6.0,6,38,4,2,1,421,Loyal
61103,30.0,9,163,1,2,3,123,Lost
61104,2.0,11,67,4,3,2,432,Loyal
61105,8.0,27,618,3,4,4,344,Champions
61106,30.0,5,14,1,1,1,111,Lost
61107,19.0,12,111,2,3,3,233,At Risk
61108,5.0,4,22,4,1,1,411,Lost
61109,8.0,10,54,3,2,2,322,Loyal
61110,27.0,17,412,2,3,4,234,At Risk
61111,1.0,6,137,4,2,3,423,Loyal
61112,27.0,5,41,2,1,1,211,Lost
61113,30.0,6,88,1,2,2,122,Lost
61114,10.0,16,195,3,3,3,333,Champions
61115,10.0,10,106,3,2,3,323,Loyal
61116,7.0,5,99,3,1,3,313,Lost
61117,30.0,14,69,1,3,2,132,At Risk
61118,30.0,4,25,1,1,1,111,Lost
61119,27.0,5,31,2,1,1,211,Lost
61120,4.0,4,29,4,1,1,411,Lost
61121,7.0,7,26,3,2,1,321,Loyal
61122,18.0,10,34,2,2,1,221,Lost
61123,7.0,11,110,3,3,3,333,Champions
61124,2.0,34,342,4,4,4,444,Champions
61125,30.0,8,46,1,2,2,122,Lost
61126,8.0,10,77,3,2,2,322,Loyal
61127,7.0,7,53,3,2,2,322,Loyal
61128,5.0,8,106,4,2,3,423,Loyal
61129,2.0,59,397,4,4,4,444,Champions
61130,6.0,8,17,4,2,1,421,Loyal
61131,30.0,4,8,1,1,1,111,Lost
61132,6.0,13,56,4,3,2,432,Loyal
61133,30.0,4,49,1,1,2,112,Lost
61134,10.0,59,539,3,4,4,344,Champions
61135,2.0,18,32,4,3,1,431,Loyal
61136,30.0,17,239,1,3,4,134,At Risk
61137,2.0,16,194,4,3,3,433,Champions
61138,0.0,46,967,4,4,4,444,Champions
61139,6.0,11,153,4,3,3,433,Champions
61140,2.0,30,523,4,4,4,444,Champions
61141,30.0,4,31,1,1,1,111,Lost
61142,30.0,7,51,1,2,2,122,Lost
61143,30.0,10,44,1,2,1,121,Lost
61144,15.0,4,133,2,1,3,213,Lost
61145,15.0,18,304,2,3,4,234,At Risk
61146,2.0,4,36,4,1,1,411,Lost
61147,30.0,13,263,1,3,4,134,At Risk
61148,20.0,37,589,2,4,4,244,At Risk
61149,3.0,12,127,4,3,3,433,Champions
61150,30.0,4,52,1,1,2,112,Lost
61151,25.0,5,93,2,1,3,213,Lost
61152,5.0,3,42,4,1,1,411,Lost
61153,4.0,16,182,4,3,3,433,Champions
61154,30.0,6,22,1,2,1,121,Lost
61155,30.0,5,25,1,1,1,111,Lost
61156,11.0,9,117,3,2,3,323,Loyal
61157,15.0,9,138,2,2,3,223,Lost
61158,16.0,16,151,2,3,3,233,At Risk
61159,5.0,35,173,4,4,3,443,Champions
61160,6.0,53,458,4,4,4,444,Champions
61161,13.0,5,39,3,1,1,311,Lost
61162,30.0,6,40,1,2,1,121,Lost
61163,12.0,11,101,3,3,3,333,Champions
61164,14.0,31,283,3,4,4,344,Champions
61165,5.0,15,79,4,3,2,432,Loyal
61166,30.0,4,46,1,1,2,112,Lost
61167,9.0,4,64,3,1,2,312,Lost
61168,28.0,6,105,2,2,3,223,Lost
61169,14.0,10,121,3,2,3,323,Loyal
61170,1.0,24,172,4,4,3,443,Champions
61171,7.0,7,73,3,2,2,322,Loyal
61172,7.0,26,186,3,4,3,343,Champions
61173,16.0,5,32,2,1,1,211,Lost
61174,6.0,50,227,4,4,4,444,Champions
61175,7.0,42,612,3,4,4,344,Champions
61176,19.0,8,53,2,2,2,222,Lost
61177,5.0,7,53,4,2,2,422,Loyal
61178,14.0,9,110,3,2,3,323,Loyal
61179,12.0,11,146,3,3,3,333,Champions
61180,22.0,6,104,2,2,3,223,Lost
61181,6.0,4,32,4,1,1,411,Lost
61182,6.0,5,75,4,1,2,412,Lost
61183,6.0,18,207,4,3,4,434,Champions
61184,30.0,6,12,1,2,1,121,Lost
61185,4.0,7,28,4,2,1,421,Loyal
61186,4.0,5,19,4,1,1,411,Lost
61187,27.0,10,63,2,2,2,222,Lost
61188,7.0,27,492,3,4,4,344,Champions
61189,5.0,8,34,4,2,1,421,Loyal
61190,7.0,6,11,3,2,1,321,Loyal
61191,19.0,7,83,2,2,2,222,Lost
61192,30.0,3,30,1,1,1,111,Lost
61193,30.0,4,43,1,1,1,111,Lost
61194,4.0,50,406,4,4,4,444,Champions
61195,19.0,11,190,2,3,3,233,At Risk
61196,18.0,7,89,2,2,2,222,Lost
61197,8.0,23,373,3,4,4,344,Champions
61198,1.0,59,781,4,4,4,444,Champions
61199,7.0,8,60,3,2,2,322,Loyal
61200,30.0,12,21,1,3,1,131,At Risk
61201,30.0,5,28,1,1,1,111,Lost
61202,9.0,26,559,3,4,4,344,Champions
61203,30.0,10,51,1,2,2,122,Lost
61204,20.0,14,100,2,3,3,233,At Risk
61205,16.0,6,77,2,2,2,222,Lost
61206,27.0,5,77,2,1,2,212,Lost
61207,30.0,27,132,1,4,3,143,At Risk
61208,27.0,8,110,2,2,3,223,Lost
61209,17.0,4,24,2,1,1,211,Lost
61210,4.0,14,263,4,3,4,434,Champions
61211,30.0,4,35,1,1,1,111,Lost
61212,0.0,3,11,4,1,1,411,Lost
61213,30.0,6,17,1,2,1,121,Lost
61214,30.0,6,52,1,2,2,122,Lost
61215,14.0,42,808,3,4,4,344,Champions
61216,11.0,32,284,3,4,4,344,Champions
61217,30.0,4,35,1,1,1,111,Lost
61218,28.0,12,192,2,3,3,233,At Risk
61219,11.0,13,55,3,3,2,332,Loyal
61220,1.0,94,775,4,4,4,444,Champions
61221,20.0,41,764,2,4,4,244,At Risk
61222,30.0,3,60,1,1,2,112,Lost
61223,30.0,14,89,1,3,2,132,At Risk
61224,14.0,18,21,3,3,1,331,Loyal
61225,22.0,6,69,2,2,2,222,Lost
61226,16.0,5,39,2,1,1,211,Lost
61227,30.0,22,310,1,4,4,144,At Risk
61228,19.0,23,139,2,4,3,243,At Risk
61229,30.0,6,89,1,2,2,122,Lost
61230,3.0,20,215,4,4,4,444,Champions
61231,30.0,11,140,1,3,3,133,At Risk
61232,30.0,4,39,1,1,1,111,Lost
61233,30.0,4,16,1,1,1,111,Lost
61234,13.0,5,60,3,1,2,312,Lost
61235,13.0,7,99,3,2,3,323,Loyal
61236,8.0,35,418,3,4,4,344,Champions
61237,26.0,11,111,2,3,3,233,At Risk
61238,10.0,12,80,3,3,2,332,Loyal
61239,8.0,20,260,3,4,4,344,Champions
61240,15.0,10,83,2,2,2,222,Lost
61241,10.0,3,40,3,1,1,311,Lost
61242,14.0,5,50,3,1,2,312,Lost
61243,3.0,5,55,4,1,2,412,Lost
61244,10.0,9,143,3,2,3,323,Loyal
61245,6.0,29,216,4,4,4,444,Champions
61246,3.0,4,74,4,1,2,412,Lost
61247,9.0,5,29,3,1,1,311,Lost
61248,10.0,26,403,3,4,4,344,Champions
61249,30.0,3,4,1,1,1,111,Lost
61250,6.0,28,505,4,4,4,444,Champions
61251,30.0,4,49,1,1,2,112,Lost
61252,26.0,9,70,2,2,2,222,Lost
61253,3.0,47,201,4,4,4,444,Champions
61254,7.0,13,111,3,3,3,333,Champions
61255,13.0,25,152,3,4,3,343,Champions
61256,30.0,9,110,1,2,3,123,Lost
61257,11.0,18,139,3,3,3,333,Champions
61258,17.0,5,21,2,1,1,211,Lost
61259,5.0,3,14,4,1,1,411,Lost
61260,7.0,14,173,3,3,3,333,Champions
61261,6.0,9,65,4,2,2,422,Loyal
61262,11.0,6,68,3,2,2,322,Loyal
61263,7.0,53,398,3,4,4,344,Champions
61264,30.0,32,218,1,4,4,144,At Risk
61265,20.0,33,471,2,4,4,244,At Risk
61266,6.0,36,357,4,4,4,444,Champions
61267,30.0,22,99,1,4,3,143,At Risk
61268,0.0,5,38,4,1,1,411,Lost
61269,3.0,4,12,4,1,1,411,Lost
61270,30.0,18,61,1,3,2,132,At Risk
61271,7.0,27,47,3,4,2,342,Loyal
61272,30.0,13,94,1,3,3,133,At Risk
61273,30.0,4,18,1,1,1,111,Lost
61274,27.0,13,91,2,3,3,233,At Risk
61275,6.0,100,788,4,4,4,444,Champions
61276,2.0,21,128,4,4,3,443,Champions
61277,13.0,8,88,3,2,2,322,Loyal
61278,0.0,70,279,4,4,4,444,Champions
61279,8.0,6,52,3,2,2,322,Loyal
61280,30.0,3,7,1,1,1,111,Lost
61281,17.0,6,86,2,2,2,222,Lost
61282,11.0,60,640,3,4,4,344,Champions
61283,27.0,8,75,2,2,2,222,Lost
61284,16.0,5,54,2,1,2,212,Lost
61285,17.0,4,8,2,1,1,211,Lost
61286,28.0,7,9,2,2,1,221,Lost
61287,4.0,20,317,4,4,4,444,Champions
61288,6.0,23,348,4,4,4,444,Champions
61289,30.0,7,20,1,2,1,121,Lost
61290,6.0,12,49,4,3,2,432,Loyal
61291,8.0,7,155,3,2,3,323,Loyal
61292,9.0,24,345,3,4,4,344,Champions
61293,7.0,24,101,3,4,3,343,Champions
61294,30.0,4,5,1,1,1,111,Lost
61295,30.0,7,37,1,2,1,121,Lost
61296,13.0,5,39,3,1,1,311,Lost
61297,22.0,10,46,2,2,2,222,Lost
61298,17.0,11,89,2,3,2,232,At Risk
61299,27.0,4,32,2,1,1,211,Lost
61300,30.0,6,120,1,2,3,123,Lost
61301,14.0,22,146,3,4,3,343,Champions
61302,15.0,6,49,2,2,2,222,Lost
61303,7.0,11,25,3,3,1,331,Loyal
61304,17.0,13,193,2,3,3,233,At Risk
61305,30.0,6,59,1,2,2,122,Lost
61306,3.0,85,1055,4,4,4,444,Champions
61307,8.0,7,51,3,2,2,322,Loyal
61308,30.0,8,30,1,2,1,121,Lost
61309,0.0,6,15,4,2,1,421,Loyal
61310,7.0,16,200,3,3,4,334,Champions
61311,12.0,50,583,3,4,4,344,Champions
61312,20.0,15,280,2,3,4,234,At Risk
61313,6.0,24,409,4,4,4,444,Champions
61314,10.0,9,97,3,2,3,323,Loyal
61315,7.0,20,133,3,4,3,343,Champions
61316,6.0,10,140,4,2,3,423,Loyal
61317,15.0,20,203,2,4,4,244,At Risk
61318,6.0,8,159,4,2,3,423,Loyal
61319,5.0,14,87,4,3,2,432,Loyal
61320,30.0,4,14,1,1,1,111,Lost
61321,7.0,35,538,3,4,4,344,Champions
61322,9.0,5,38,3,1,1,311,Lost
61323,3.0,5,26,4,1,1,411,Lost
61324,2.0,39,232,4,4,4,444,Champions
61325,8.0,22,253,3,4,4,344,Champions
61326,20.0,6,7,2,2,1,221,Lost
61327,26.0,4,60,2,1,2,212,Lost
61328,19.0,7,46,2,2,2,222,Lost
61329,2.0,3,9,4,1,1,411,Lost
61330,11.0,5,54,3,1,2,312,Lost
61331,18.0,10,191,2,2,3,223,Lost
61332,16.0,10,119,2,2,3,223,Lost
61333,30.0,5,75,1,1,2,112,Lost
61334,30.0,16,135,1,3,3,133,At Risk
61335,9.0,5,89,3,1,2,312,Lost
61336,14.0,22,82,3,4,2,342,Loyal
61337,30.0,6,115,1,2,3,123,Lost
61338,9.0,11,88,3,3,2,332,Loyal
61339,5.0,5,53,4,1,2,412,Lost
61340,30.0,5,75,1,1,2,112,Lost
61341,11.0,5,45,3,1,2,312,Lost
61342,7.0,19,62,3,3,2,332,Loyal
61343,12.0,15,223,3,3,4,334,Champions
61344,10.0,6,46,3,2,2,322,Loyal
61345,30.0,4,22,1,1,1,111,Lost
61346,6.0,5,53,4,1,2,412,Lost
61347,30.0,5,53,1,1,2,112,Lost
61348,19.0,21,199,2,4,4,244,At Risk
61349,30.0,6,69,1,2,2,122,Lost
61350,30.0,7,58,1,2,2,122,Lost
61351,30.0,18,59,1,3,2,132,At Risk
61352,9.0,6,16,3,2,1,321,Loyal
61353,30.0,9,25,1,2,1,121,Lost
61354,7.0,37,87,3,4,2,342,Loyal
61355,30.0,3,14,1,1,1,111,Lost
61356,5.0,16,281,4,3,4,434,Champions
61357,11.0,15,256,3,3,4,334,Champions
61358,2.0,5,6,4,1,1,411,Lost
61359,16.0,14,156,2,3,3,233,At Risk
61360,18.0,6,54,2,2,2,222,Lost
61361,16.0,5,34,2,1,1,211,Lost
61362,6.0,10,160,4,2,3,423,Loyal
61363,8.0,9,168,3,2,3,323,Loyal
61364,7.0,22,91,3,4,3,343,Champions
61365,9.0,25,134,3,4,3,343,Champions
61366,23.0,23,119,2,4,3,243,At Risk
61367,8.0,32,468,3,4,4,344,Champions
61368,17.0,14,30,2,3,1,231,At Risk
61369,30.0,7,78,1,2,2,122,Lost
61370,30.0,7,30,1,2,1,121,Lost
61371,30.0,12,77,1,3,2,132,At Risk
61372,1.0,6,54,4,2,2,422,Loyal
61373,30.0,4,9,1,1,1,111,Lost
61374,30.0,4,33,1,1,1,111,Lost
61375,5.0,21,284,4,4,4,444,Champions
61376,12.0,5,107,3,1,3,313,Lost
61377,19.0,15,58,2,3,2,232,At Risk
61378,9.0,9,30,3,2,1,321,Loyal
61379,30.0,8,67,1,2,2,122,Lost
61380,7.0,6,18,3,2,1,321,Loyal
61381,30.0,4,69,1,1,2,112,Lost
61382,30.0,4,49,1,1,2,112,Lost
61383,10.0,3,50,3,1,2,312,Lost
61384,23.0,14,288,2,3,4,234,At Risk
61385,7.0,10,117,3,2,3,323,Loyal
61386,30.0,6,122,1,2,3,123,Lost
61387,7.0,38,605,3,4,4,344,Champions
61388,30.0,5,6,1,1,1,111,Lost
61389,1.0,45,215,4,4,4,444,Champions
61390,1.0,7,85,4,2,2,422,Loyal
